,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
1084,Y,Gd,73.0,1992,1992,PConc,0,0.0,1,1.0,None,Gd,TA,6,TA,6,Ex,None,None,0.0,0,85,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,996,0,120,0,0,0,0,189.0,747.0,0.0,9069,SFoyer,4,2010,HdBoard,Av,Reg,0,HdBoard,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,936.0,None,0,SawyerW,RL,147000
1085,Y,TA,21.0,1973,1973,CBlock,1,0.0,1,0.0,None,TA,TA,5,TA,4,TA,None,None,0.0,0,160,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1092,0,120,0,96,0,546,212.0,334.0,0.0,1974,2Story,5,2010,CemntBd,No,Reg,0,CmentBd,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,546.0,None,0,MeadowV,RM,83500
1086,Y,Gd,85.0,2005,2006,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,0.0,1,60,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1953,0,160,0,50,0,871,1082.0,0.0,0.0,10574,2Story,5,2009,VinylSd,Mn,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1082.0,None,0,Somerst,FV,252000
1087,Y,Gd,24.0,2004,2004,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,50.0,0,160,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Maj1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1709,0,0,0,40,0,739,970.0,0.0,0.0,2522,2Story,4,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,Stone,GasA,Detchd,WD,Twnhs,970.0,None,0,Edwards,RM,137500
1088,Y,Gd,37.0,2005,2005,PConc,1,0.0,1,1.0,Gd,Gd,TA,5,Gd,8,Ex,None,Pave,0.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1247,0,0,0,84,0,0,208.0,1039.0,0.0,3316,1Story,4,2006,MetalSd,No,IR1,0,MetalSd,SBrkr,Fin,None,GasA,Attchd,WD,TwnhsE,1247.0,None,0,Somerst,FV,197000
1089,N,None,60.0,1950,1950,Slab,0,0.0,2,0.0,None,TA,TA,4,TA,3,Fa,None,None,0.0,0,90,None,None,2.0,2,Norm,Norm,TA,TA,None,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1040,0,0,0,0,0,0,0.0,0.0,0.0,8544,1Story,6,2009,BrkFace,None,Reg,0,BrkFace,FuseA,Unf,None,Wall,Detchd,WD,Duplex,0.0,None,0,NAmes,RL,92900
1090,Y,Gd,24.0,1999,2000,PConc,1,0.0,2,1.0,None,Gd,TA,5,Gd,7,Ex,None,Pave,212.0,0,160,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1252,0,0,0,48,0,628,90.0,510.0,0.0,2160,2Story,3,2008,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Detchd,WD,Twnhs,600.0,None,0,Somerst,FV,160000
1091,Y,TA,60.0,1925,1950,PConc,0,0.0,2,0.0,Gd,TA,TA,5,TA,6,Fa,None,None,0.0,1,50,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,0,1694,0,342,0,0,128,304,758.0,423.0,0.0,8400,1.5Fin,6,2008,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1181.0,None,0,SWISU,RL,136500
1092,Y,TA,71.0,1965,1998,CBlock,1,0.0,1,1.0,None,Gd,TA,8,TA,5,Gd,None,None,166.0,0,20,GLQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,1,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1200,0,0,0,64,0,0,203.0,661.0,0.0,9230,1Story,10,2006,MetalSd,Mn,Reg,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Detchd,WD,1Fam,864.0,MnPrv,0,NAmes,RL,146000
1093,Y,TA,74.0,1956,2000,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,5,Ex,None,None,0.0,0,20,BLQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,936,0,0,0,0,80,0,448.0,248.0,240.0,5868,1Story,5,2010,MetalSd,No,Reg,160,MetalSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,936.0,None,0,NAmes,RL,129000
1094,Y,Gd,78.0,2006,2006,PConc,0,0.0,2,0.0,Gd,Gd,TA,5,Gd,6,Gd,None,None,0.0,1,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1314,0,0,0,22,0,0,1290.0,24.0,0.0,9317,1Story,3,2007,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1314.0,None,0,CollgCr,RL,176432
1095,Y,TA,60.0,1914,2006,PConc,1,0.0,1,0.0,None,Gd,None,7,TA,6,TA,None,None,0.0,0,70,Unf,Unf,0.0,1,Norm,Norm,None,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1355,0,136,0,0,115,582,684.0,0.0,0.0,6882,2Story,3,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,None,None,GasA,None,WD,1Fam,684.0,None,0,IDOTRR,RM,127000
1096,Y,Gd,60.0,1986,1986,CBlock,1,0.0,1,0.0,None,Gd,TA,5,Gd,8,Ex,None,None,0.0,0,120,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1088,0,0,0,74,137,0,1074.0,0.0,0.0,3696,1Story,10,2007,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,TwnhsE,1074.0,None,0,StoneBr,RL,170000
1097,Y,TA,50.0,1936,1950,BrkTil,0,0.0,1,0.0,None,TA,TA,6,TA,4,TA,None,None,0.0,0,50,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1324,0,0,0,0,0,567,0.0,672.0,0.0,6000,1.5Fin,7,2009,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,672.0,None,0,BrkSide,RM,128000
1098,Y,Gd,82.0,1978,1978,CBlock,0,0.0,2,0.0,TA,TA,TA,5,TA,7,TA,None,None,206.0,1,20,ALQ,Unf,2.0,1,RRAn,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1601,0,0,0,0,0,0,567.0,704.0,0.0,11880,1Story,4,2009,Plywood,No,IR1,0,Plywood,SBrkr,RFn,BrkFace,GasA,Attchd,COD,1Fam,1271.0,None,0,NWAmes,RL,157000
1099,N,TA,60.0,1920,1950,CBlock,0,0.0,1,0.0,None,Fa,TA,5,TA,2,TA,None,None,0.0,0,30,Rec,Unf,1.0,1,Norm,Norm,TA,TA,Fa,Normal,1,Gable,Typ,Bnk,Inside,CompShg,None,Pave,N,Gtl,0,438,0,0,0,0,0,0,0.0,290.0,0.0,8400,1Story,1,2009,Wd Sdng,No,Reg,0,Wd Sdng,FuseF,Unf,None,GasA,Detchd,WD,1Fam,290.0,None,0,SWISU,RL,60000
1100,Y,TA,61.0,1971,1971,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,20,BLQ,LwQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,950,0,0,0,0,0,0,251.0,412.0,287.0,9758,1Story,7,2007,HdBoard,No,IR1,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,950.0,None,0,NAmes,RL,119500
1101,Y,TA,70.0,1960,2002,CBlock,0,0.0,1,0.0,None,TA,TA,7,TA,5,Ex,None,None,45.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Family,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1134,0,0,0,16,0,0,422.0,588.0,0.0,7000,1Story,4,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1010.0,MnWw,0,NAmes,RL,135000
1102,Y,TA,79.0,1959,1959,CBlock,0,1.0,1,0.0,Fa,TA,TA,6,TA,6,Ex,None,None,0.0,1,20,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1194,0,0,0,0,192,0,0.0,655.0,0.0,8910,1Story,7,2006,BrkFace,Mn,Reg,0,BrkFace,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,655.0,None,0,NAmes,RL,159500
1103,Y,TA,24.0,1970,1970,CBlock,1,0.0,2,0.0,None,TA,TA,5,TA,5,TA,None,None,304.0,0,160,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1302,0,0,0,0,0,672,630.0,0.0,0.0,2016,2Story,4,2007,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Detchd,WD,TwnhsE,630.0,None,0,BrDale,RM,106000
1104,Y,Ex,98.0,1994,1995,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,8,Ex,None,None,362.0,2,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,2622,0,186,0,32,0,1122,431.0,1032.0,0.0,12256,2Story,4,2010,HdBoard,Av,IR1,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1463.0,None,0,NoRidge,RL,325000
1105,Y,Gd,114.0,1990,1991,PConc,0,0.0,2,1.0,TA,Gd,TA,5,Gd,7,Gd,None,None,0.0,1,20,GLQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1442,0,0,0,244,0,0,172.0,738.0,0.0,10357,1Story,5,2007,HdBoard,Mn,IR1,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,910.0,None,0,SawyerW,RL,179900
1106,Y,Ex,168.0,2006,2006,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,Gd,Partial,3,Gable,Typ,HLS,CulDSac,CompShg,None,Pave,Y,Gtl,0,2021,0,0,0,100,0,1134,868.0,0.0,0.0,23257,2Story,9,2006,VinylSd,No,IR3,0,VinylSd,SBrkr,RFn,None,GasA,BuiltIn,New,1Fam,868.0,None,0,Gilbert,RL,274725
1107,Y,Gd,64.0,2000,2000,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1690,0,100,0,48,0,742,924.0,0.0,0.0,8063,2Story,11,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,924.0,None,0,Gilbert,RL,181000
1108,Y,Ex,107.0,2004,2005,PConc,0,0.0,2,1.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,42.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1836,0,125,0,185,0,0,797.0,1039.0,0.0,11362,1Story,3,2009,MetalSd,Mn,IR1,0,MetalSd,SBrkr,Fin,Stone,GasA,Attchd,WD,1Fam,1836.0,None,0,NridgHt,RL,280000
1109,Y,Gd,64.0,1995,1996,PConc,1,0.0,2,1.0,TA,TA,TA,5,TA,6,Gd,None,None,0.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1658,0,224,0,84,0,885,554.0,219.0,0.0,8000,2Story,6,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,773.0,None,0,Gilbert,RL,188000
1110,Y,TA,80.0,1976,1976,CBlock,1,0.0,2,0.0,Gd,TA,TA,6,TA,7,TA,None,None,660.0,1,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1964,0,0,0,69,0,866,400.0,403.0,0.0,10480,2Story,9,2008,Plywood,No,Reg,0,Plywood,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,803.0,None,0,NWAmes,RL,205000
1111,Y,TA,73.0,1957,1957,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,5,TA,None,None,0.0,0,20,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,816,0,0,0,0,0,0,108.0,708.0,0.0,7100,1Story,7,2006,WdShing,No,IR1,0,Wd Shng,FuseA,Unf,None,GasA,Detchd,WD,1Fam,816.0,None,0,NAmes,RL,129900
1112,Y,TA,66.0,1953,2006,CBlock,0,0.0,1,1.0,None,Gd,TA,7,TA,5,Gd,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1008,0,0,0,18,0,0,365.0,643.0,0.0,8923,1Story,5,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1008.0,None,0,NAmes,RL,134500
1113,Y,TA,90.0,1954,2000,CBlock,0,0.0,1,0.0,None,Gd,TA,7,TA,5,Ex,None,None,0.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,833,0,0,0,0,0,0,418.0,415.0,0.0,5400,1Story,8,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,833.0,MnPrv,0,OldTown,RL,117000
1114,Y,Ex,93.0,2007,2007,PConc,0,0.0,2,1.0,Gd,Ex,TA,5,Gd,8,Ex,None,None,328.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1734,0,0,0,0,0,0,730.0,1004.0,0.0,12085,1Story,11,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,New,1Fam,1734.0,None,0,NridgHt,RL,318000
1115,Y,Gd,64.0,2002,2002,PConc,1,0.0,2,1.0,TA,Gd,TA,5,Gd,8,Ex,None,None,0.0,1,80,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1419,0,120,0,0,0,640,55.0,353.0,0.0,7750,SLvl,3,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,408.0,None,0,Gilbert,RL,184100
1116,Y,TA,57.0,1967,2003,CBlock,0,0.0,1,1.0,None,Gd,TA,7,TA,5,Ex,None,None,0.0,0,20,BLQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,894,0,0,0,0,0,0,192.0,702.0,0.0,9764,1Story,5,2008,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,894.0,None,0,Sawyer,RL,130000
1117,Y,TA,85.0,1958,1987,CBlock,0,1.0,1,0.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,80,Unf,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,3,Gable,Min2,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1601,0,280,0,34,0,580,533.0,0.0,0.0,13825,SLvl,12,2008,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,None,GasA,BuiltIn,WD,1Fam,533.0,None,0,Sawyer,RL,140000
1118,Y,TA,70.0,1959,1959,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,20,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1040,0,140,0,0,252,0,671.0,369.0,0.0,7560,1Story,7,2006,BrkFace,No,Reg,0,Wd Sdng,FuseA,RFn,None,GasA,Attchd,WD,1Fam,1040.0,GdWo,0,NAmes,RL,133700
1119,Y,TA,59.0,1920,1950,BrkTil,0,0.0,1,0.0,Gd,TA,TA,5,TA,6,TA,None,None,0.0,1,30,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Mod,0,1012,0,0,0,22,112,0,1012.0,0.0,0.0,8263,1Story,5,2007,BrkFace,No,Reg,0,BrkFace,FuseA,Unf,None,GasA,Detchd,WD,1Fam,1012.0,MnPrv,0,IDOTRR,RM,118400
1120,Y,Gd,84.0,2005,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,196.0,0,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1552,0,144,0,20,0,0,1528.0,24.0,0.0,10084,1Story,7,2006,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,New,1Fam,1552.0,None,0,CollgCr,RL,212900
1121,Y,TA,64.5,1956,1956,CBlock,0,0.0,1,0.0,None,TA,TA,3,TA,4,Ex,None,None,0.0,0,20,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,960,0,64,0,0,0,0,672.0,0.0,0.0,8926,1Story,10,2009,AsbShng,No,IR1,160,AsbShng,FuseA,Unf,None,GasA,Basment,COD,1Fam,672.0,MnPrv,0,Edwards,RL,112000
1122,Y,TA,50.0,1947,2008,CBlock,0,1.0,1,0.0,None,TA,None,9,TA,5,Ex,None,None,0.0,0,20,Unf,Unf,0.0,1,Norm,Norm,None,Ex,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,698,0,0,0,200,0,0,698.0,0.0,0.0,9405,1Story,6,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,None,None,GasA,None,WD,1Fam,698.0,None,0,Edwards,RL,118000
1123,Y,Gd,64.0,1992,1992,PConc,1,0.0,2,0.0,TA,Gd,TA,5,TA,7,Gd,None,None,170.0,1,80,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1482,0,100,0,25,0,670,384.0,0.0,0.0,9125,SLvl,7,2007,HdBoard,No,IR1,0,HdBoard,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,384.0,None,0,Gilbert,RL,163900
1124,Y,TA,60.0,1955,1955,CBlock,0,0.0,1,0.0,TA,Fa,Fa,5,TA,4,TA,None,None,0.0,1,20,Unf,Unf,2.0,1,Norm,Norm,Fa,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1005,0,0,0,0,0,0,1005.0,0.0,0.0,10434,1Story,11,2009,Plywood,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1005.0,None,0,NAmes,RL,115000
1125,Y,Gd,53.0,2007,2007,PConc,0,0.0,2,0.0,TA,Gd,TA,5,Gd,7,Ex,None,None,130.0,1,120,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1555,0,143,0,20,0,0,1373.0,0.0,0.0,3684,1Story,6,2009,VinylSd,No,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,TwnhsE,1373.0,None,0,Blmngtn,RL,174000
1126,Y,Gd,182.0,2004,2004,PConc,0,0.0,2,1.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,0.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Family,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1530,0,144,0,36,0,0,230.0,1300.0,0.0,14572,1Story,11,2007,VinylSd,Av,IR3,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1530.0,None,0,Gilbert,RL,259000
1127,Y,Gd,59.0,2004,2005,PConc,1,0.0,2,0.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1959,0,100,0,48,0,1112,847.0,0.0,0.0,11796,2Story,7,2007,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,847.0,None,0,Gilbert,RL,215000
1128,Y,Gd,60.0,1980,1980,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,TA,None,Grvl,180.0,0,90,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,936,0,49,0,0,0,0,0.0,936.0,0.0,7200,SFoyer,8,2007,MetalSd,Gd,Reg,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Detchd,WD,Duplex,936.0,None,0,OldTown,RM,140000
1129,Y,TA,65.0,1928,1950,BrkTil,0,0.0,2,1.0,TA,Gd,TA,3,TA,4,TA,None,None,0.0,2,50,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Min2,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1981,0,431,0,44,0,653,500.0,622.0,0.0,7804,1.5Fin,12,2009,WdShing,No,Reg,0,Plywood,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1122.0,MnPrv,0,SWISU,RL,135000
1130,Y,Gd,63.0,1991,1992,PConc,0,0.0,1,0.0,None,TA,None,5,TA,5,TA,None,None,0.0,0,20,BLQ,Unf,0.0,1,Norm,Norm,None,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,974,0,0,0,28,0,0,762.0,212.0,0.0,10712,1Story,9,2007,HdBoard,Mn,Reg,0,HdBoard,SBrkr,None,None,GasA,None,Oth,1Fam,974.0,MnPrv,0,Mitchel,RL,93500
1131,Y,TA,90.0,1880,1950,BrkTil,0,0.0,2,0.0,None,Fa,Fa,4,TA,6,TA,None,None,0.0,0,70,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,5,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,2210,0,0,0,48,0,1032,1008.0,0.0,0.0,9900,2Story,5,2007,Wd Sdng,Mn,Reg,0,Wd Sdng,SBrkr,Unf,None,GasW,Detchd,WD,1Fam,1008.0,None,0,OldTown,RM,117500
1132,Y,Gd,80.0,1995,1995,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,8,Ex,None,None,0.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2020,0,0,0,155,0,878,544.0,584.0,0.0,9828,2Story,6,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1128.0,None,0,SawyerW,RL,239500
1133,Y,Gd,57.0,1997,1997,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Gd,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,HLS,Inside,CompShg,None,Pave,Y,Gtl,0,1600,0,100,0,38,0,684,916.0,0.0,0.0,8773,2Story,8,2007,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,916.0,None,0,Gilbert,RL,169000
1134,N,TA,60.0,1926,1950,BrkTil,0,0.0,1,0.0,Gd,TA,TA,5,TA,6,TA,None,None,0.0,1,30,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,986,0,0,0,128,0,0,960.0,0.0,0.0,6180,1Story,5,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,960.0,None,0,BrkSide,RM,102000
1135,Y,TA,80.0,1950,1950,CBlock,0,0.0,1,0.0,None,TA,TA,5,TA,6,TA,None,None,0.0,0,50,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1252,0,0,0,0,96,220,752.0,280.0,0.0,9600,1.5Fin,4,2008,VinylSd,No,Reg,0,VinylSd,FuseA,Unf,None,GasA,Attchd,WD,1Fam,1032.0,None,0,NAmes,RL,119000
